release_date,id,name,popularity,explicit,artists,id_artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration
1972-07-15,1XbhsPAvC8sUMaGZxaKznK,Walk On Water,25,0,['Neil Diamond'],['7mEIug7XUlQHikrFxjTWes'],0.541,0.311,0,-17.721,1,0.0714,0.411,0.000145,0.0998,0.245,165.14,4,185
1999-01-01,74xsX6ZwqkBczOXKVNmT14,Una Piba Como Vos,40,0,['Viejas Locas'],['7wTu5u7W3kc9Id5JAvSAFV'],0.307,0.929,2,-6.127,1,0.0463,0.00463,0.000355,0.329,0.936,179.298,4,144
1942-06-20,22dKumbnRum9SdNXelKzJ5,What is This Thing Called Love,12,0,['The Pied Pipers'],['5o8E07TcYqIefZpDejymAd'],0.702,0.28,3,-10.225,1,0.037,0.86,0.0,0.127,0.692,78.225,4,187
1970-01-01,6wqanos63Xezd7siPQ6tkf,Mehboob Ki Mehndi,12,0,"['Lata Mangeshkar', 'Hemlata']","['61JrslREXq98hurYL2hYoc', '7lkL9oVWXjPsVbLh4o1j6Y']",0.241,0.689,10,-10.305,1,0.119,0.631,0.000606,0.241,0.639,172.301,4,292
1990-10-28,2zH5hdObaGqw7kwu4FOVES,The Pothole Song,14,0,['Seamus Moore'],['5oM48UcZckw1qGFnG7vjq2'],0.782,0.699,0,-9.479,1,0.064,0.639,0.0,0.357,0.887,94.99,4,209
1999-01-01,4fZvAL8N7yOan3L8zo3Jb3,Annie,21,0,['Francine'],['0SpWiyzKW4wSmiHlgZJywY'],0.524,0.943,2,-4.511,1,0.0766,0.000243,5.03e-05,0.0334,0.853,97.081,4,174
1990-09-10,6LyMxzfdE41fwDQ9mQf6ki,Mi Guitarra (Sevillanas),23,0,['El Potito'],['3lkEwtWNkdr401jmh93cQK'],0.498,0.498,8,-12.528,0,0.0968,0.547,0.0,0.623,0.792,167.016,3,223
2013-01-01,5siM5iXBP79CL7krXGMq2S,As I Was Saying,53,0,['Jack Johnson'],['3GBPw9NK25X1Wt2OUvOwY3'],0.631,0.526,0,-8.453,0,0.0276,0.181,0.000522,0.11,0.43,90.107,4,226
1990-07-07,3srRvHvd5FNQkOdAAs64DF,Desde Siempre y para Siempre,42,0,['Los Manseros Santiagueños'],['0IAWTLWnUIzKVQDTGoYJk2'],0.627,0.256,9,-11.122,1,0.029,0.555,0.0,0.0866,0.106,95.221,4,232
1956-01-01,2dANFi0jhePKGyQwQvwh5P,Chit Chattin',4,0,['Herbie Nichols Trio'],['5p1uMcPQwTTLqS5tnsrICe'],0.418,0.565,8,-10.981,1,0.0332,0.664,0.142,0.212,0.593,141.149,4,241
1994-08-11,64HxCfKJ9dcMKRbIxHvbfY,059 - Giftiges Wasser - Teil 03,37,0,['Die drei ???'],['3meJIgRw7YleJrmbpbJK6S'],0.553,0.475,0,-12.236,1,0.929,0.633,0.0,0.621,0.776,159.559,5,68
1997-01-01,1QDSFhhoSjypzk7B4OY7Pt,Flashbax - Remastered,32,0,['Oasis'],['2DaxqgrOhkeH0fpeiQq2f4'],0.419,0.809,4,-3.283,1,0.0335,0.00712,2.94e-05,0.137,0.234,129.009,4,309
1997-10-22,1sRwgaEIopRYXkN1ziooVu,Some Kind of Bliss - Radio Edit,32,0,['Kylie Minogue'],['4RVnAU35WRWra6OZ3CbbMA'],0.514,0.826,0,-4.744,1,0.0268,0.00117,5.15e-05,0.194,0.638,105.037,4,214
1987-07-21,0bVtevEgtDIeRjCJbK3Lmv,Welcome To The Jungle,78,0,"[""Guns N' Roses""]",['3qm84nBOXUEQ2vnTfUTTFC'],0.447,0.954,8,-8.069,1,0.0751,0.0235,0.403,0.298,0.331,123.453,4,272
1941-01-01,1IK73sX1G6iqtGied9zqSf,Stop going through the motions,0,0,['Una Mae Carlisle'],['7ABfcwT8RFjLwxZ7ejdbJ6'],0.642,0.163,9,-6.74,0,0.0329,0.94,0.0,0.128,0.323,88.568,4,178
2007-06-28,6GsqsjZnWDMU1Q8D9cSE7r,Zoom - Remasterizado 2007,50,0,['Soda Stereo'],['7An4yvF7hDYDolN4m5zKBp'],0.677,0.853,4,-5.847,1,0.0301,0.0664,0.14,0.0477,0.961,93.934,4,207
1980-01-01,00rNX9Xup6QUWsRBEaOmht,Havets blå - 2011 Digital Remaster,12,0,['Kliché'],['3qQMjjNWhBAkwT5KI24FOz'],0.62,0.794,2,-7.411,1,0.0276,0.035,0.0387,0.177,0.8,126.517,4,194
2004-06-01,1XvQfnEFGfO2TKl3o7mpEa,Idos de la Mente,43,0,['Los Temerarios'],['3YbOSxo85kla7RID8ugnW3'],0.548,0.423,7,-6.816,1,0.0347,0.149,0.0,0.142,0.48,85.037,3,177
1956-01-01,3tzB3POfg8oUuAr8GUobOj,"Goldberg Variations, BWV 988: Variation 10 a 1 Clav. Fughetta",22,0,"['Johann Sebastian Bach', 'Glenn Gould']","['5aIqB5nVVvmFsvSdExz408', '13dkPjqmbcchm8cXjEJQeP']",0.565,0.358,7,-18.038,1,0.0357,0.994,0.895,0.16,0.932,98.627,4,43
1941-01-01,1dzwmD0VsPQh1oc01g0sgz,Pig Meat Papa,0,0,['Lead Belly'],['3Ovf2lytXSXWFM2cwsJACC'],0.665,0.22,8,-12.273,1,0.0457,0.983,8.4e-06,0.191,0.865,142.241,4,198
1996-10-30,7JWafBA3MZ9whDNe4MRDf1,i han es Zündhölzli azündt,39,0,['Mani Matter'],['7wkPBPwF9oOZJ8lEbQjIVt'],0.701,0.336,1,-12.908,1,0.408,0.824,0.0,0.106,0.851,138.97,4,94
1986-06-16,3cJplxYcaP33V4D7tXFQCF,Bigmouth Strikes Again - Demo,30,0,['The Smiths'],['3yY2gUcIsjMr8hjo51PoJ8'],0.517,0.801,1,-6.99,0,0.0438,0.504,4.23e-06,0.0961,0.89,134.009,4,187
2013-06-14,1F3HNtd4GIxxKqb35KCqsG,Sunrise In Ibiza - Drive Mix Edit,0,0,['Rex Mundi'],['4ILcMdrDZgtVcWWkTkE7uW'],0.535,0.907,1,-9.662,0,0.0484,0.000802,0.871,0.0834,0.22,132.029,4,284
2013-01-01,0riQ5biFBQYCclYUACchr0,girl,57,0,['salvia palth'],['0pg0Zm8FsGAYy5kdHuBnSo'],0.551,0.695,0,-9.444,1,0.0336,0.299,0.82,0.108,0.15,100.233,4,158
1998-04-15,5SO8Qn9jEqRHCidcU9yOZU,YURA YURA UGOKU,37,0,['Yura Yura Teikoku'],['0WoqihsJ9xW2FpCvLvye2v'],0.481,0.53,2,-7.682,0,0.0263,0.00713,0.0021,0.41,0.455,89.021,4,540
2010-04-24,3aSpbFK8DnCN3OE1ji9RUA,Behene De,35,0,['Karthik'],['0LSPREIgGMZXCuKVel7LVD'],0.649,0.667,5,-10.684,1,0.0637,0.267,3.35e-06,0.11,0.207,93.019,4,363
2016-01-15,2KzBy1jb3BupOnQL8KUKQe,Gerader Weg,50,0,['Unantastbar'],['3hBqajqhcpgIvjEdxgSHIu'],0.616,0.874,0,-2.484,1,0.05,0.00318,0.0,0.0705,0.64,136.055,4,197
1982-07-30,5ECOkn0T8Jo7RqbYbXv3t4,Yüce Dağ Başında Yanar Bir Işık,13,0,['Müslüm Gürses'],['4cMwyqmHCwJjRZ3frIVHTr'],0.647,0.712,6,-3.183,1,0.0291,0.575,3.11e-06,0.063,0.732,108.804,4,320
2011-09-06,762EDd3aDSHXaOmtuJCHUQ,Sexualna,45,0,"['Mirami', ""Vova Zi L'vova""]","['3WiuFgUjR1rCHpK4aucC7G', '7KbWWUZFx0533hN3ll8euY']",0.686,0.659,4,-6.336,1,0.0913,0.23,0.0,0.551,0.894,130.004,4,194
1989-03-20,78INWZDnZhbwmPMgq8pYC8,Love's About to Change My Heart,27,0,['Donna Summer'],['2eogQKWWoohI3BSnoG7E2U'],0.596,0.73,4,-14.208,0,0.0346,0.0873,0.00219,0.058,0.6,126.03,4,244
1990-01-01,1oLTGY3zrnIjl265Er7zuX,45-89,14,0,['Kult'],['3QrpmDKMmvcSUTHH8xED93'],0.777,0.498,7,-13.641,1,0.0993,0.058,0.00438,0.275,0.619,120.311,4,335
1979-01-01,6lRU6Frdy32zvYXLcqTiad,Eu Vou Pegar o Metro,18,0,['Cátia de França'],['0Pn49e9KBqcekfXpSAGgAM'],0.525,0.9,2,-5.658,1,0.0592,0.699,0.0,0.128,0.962,119.405,4,138
1980-01-01,3PAgQ5MP7Hz1GRqU0hgZ2Q,悲しい自由,12,0,['Teresa Teng'],['3ienC90A5I1X3irDyQoqWZ'],0.642,0.422,2,-10.28,0,0.0246,0.681,0.00201,0.337,0.481,108.121,4,251
1980-01-01,6yezNxsABR8n9eAslyjzlX,Gennarino primo,12,0,['Squallor'],['3GugYoehnJyYjrWcOSZkUO'],0.267,0.482,9,-14.819,0,0.0832,0.718,0.0,0.987,0.321,86.688,4,365
1990-10-16,4UKQanJ2i6QFYyMr4Sg5q2,Hoşça Kal Leyla,21,0,['Ferdi Tayfur'],['6WLkcqDXHgfe80TNMH1C5z'],0.593,0.514,7,-13.987,0,0.0374,0.274,3.43e-06,0.051,0.455,111.855,4,211
1984-01-01,6v5CBdfPHwzqgyZ7iOiL3X,Kapitel 32 - Auf dem Hexenberg (Folge 018),35,0,['Bibi Blocksberg'],['3t2iKODSDyzoDJw7AsD99u'],0.699,0.439,11,-13.778,0,0.903,0.755,4.41e-06,0.605,0.542,132.257,3,59
1998-01-01,331sBwdbUVow3wLO7sLi1E,Дьявольский зной,29,0,['Aria'],['0ICn3Cbc4mMeLmTvwnqXYu'],0.613,0.818,7,-6.71,1,0.0387,0.0768,0.000153,0.103,0.667,145.542,4,294
2020-09-14,5RMga8LbZ9Uim9DLg3OHoJ,Elnom Moharam,1,0,['Azhar Kubba'],['5sa5Desb3F2zN0Bhp9QUGu'],0.622,0.748,7,-5.291,1,0.0255,0.333,0.762,0.37,0.481,106.005,4,326
1991-01-01,2hiSgcEBOwMDa2fPRaW6mp,Kapitel 18 - im Orient (Folge 050),32,0,['Bibi Blocksberg'],['3t2iKODSDyzoDJw7AsD99u'],0.615,0.332,1,-17.096,1,0.959,0.857,0.0,0.3,0.518,177.279,5,93
1991-01-01,1NT3AE9wbHzYI4lwgdrIx9,Dona Canô,25,0,['Daniela Mercury'],['2krrkKvM52JgvfGu2Uewbg'],0.738,0.684,0,-7.575,1,0.0997,0.184,3.68e-05,0.0747,0.93,105.128,4,206
2016-11-04,0NDGw9x9QPXA1McI0OPHZd,Stupid for You,56,0,['Waterparks'],['3QaxveoTiMetZCMp1sftiu'],0.581,0.922,1,-3.408,0,0.0667,0.0235,0.0,0.202,0.595,118.409,4,192
1997-06-25,4hBMw5DMvE4mRcbBt0SzbG,EVE,17,0,['Laputa'],['7KcyPJi7eA6nyp08jquNcm'],0.41,0.886,2,-5.3,0,0.076,0.0626,0.231,0.452,0.317,91.161,4,314
1980-01-01,5RZSoZnMeAxU2vHUBwOjA0,Lies,28,0,['G.Q.'],['18YelxQioKKPXK1PE5hh1n'],0.693,0.513,5,-11.712,1,0.0917,0.016,0.00681,0.0879,0.963,124.283,4,319
1984-01-01,1Alv3x2HanHwCkIfYOPG1L,Kapitel 10 - 3x schwarzer Kater (Folge 022),33,0,['Bibi Blocksberg'],['3t2iKODSDyzoDJw7AsD99u'],0.764,0.119,11,-20.813,1,0.884,0.504,0.0,0.58,0.503,100.947,3,66
1974-10-22,5RaXQF86U71nenpwo2yjdz,Parasite,38,0,['KISS'],['07XSN3sPlIlB2L2XNcTwJw'],0.391,0.736,11,-8.295,1,0.0493,0.00319,0.788,0.188,0.55,123.475,4,182
1992-07-27,4inV7zpSRkdHwy1AYiaKBq,Flower of Scotland,29,0,"['The Regimental Band', 'Pipes and Drums of the Royal Scots Dragoon Guards']","['14DoUhAZraS5c98DUWYZeq', '6TeByfl6DmY4cTrFhYgZSn']",0.222,0.405,3,-12.899,1,0.0333,0.16,0.00133,0.196,0.215,110.085,4,217
1999-10-26,0ZVorBFSmsJBE0pczFzIvk,I Miss You,56,0,['Incubus'],['3YcBF2ttyueytpXtEzn1Za'],0.666,0.603,2,-7.314,1,0.0258,0.00031,0.00131,0.0993,0.195,116.84,3,169
1947-05-01,33nM4un4W7AM1CdkqV9DVA,月落烏啼,1,0,['張琍敏'],['1dBIOAj3WUDPTTupW8L0LS'],0.346,0.277,5,-13.893,1,0.0345,0.53,1.57e-06,0.0963,0.311,85.308,4,201
2005-10-03,5E7Be6UxYLbLn3rJjbXb1e,My Vissermanvriend se Pa,21,0,['Robbie Wessels'],['05RbDB13aoIZwFzHqe8ehO'],0.703,0.342,0,-8.923,1,0.0283,0.484,0.00566,0.219,0.201,104.011,4,197
1998-05-10,4G3rSaLhIcRhQJymkrU9aT,容易受傷的女人,23,0,['Faye Wong'],['3df3XLKuqTQ6iOSmi0K3Wp'],0.588,0.358,7,-11.201,1,0.0289,0.667,1.13e-06,0.191,0.288,132.077,4,258
1970-09-25,3sGZoFqFMoaWnRNMX2UBjy,$15 Draw,17,0,['Ringo Starr'],['6DbJi8AcN5ANdtvJcwBSw8'],0.671,0.564,7,-12.297,1,0.034,0.608,1.67e-06,0.0557,0.867,102.729,4,211
1982-06-07,2azRKAHpD5086QvaN1IFYF,Fast Taker,33,0,['Manowar'],['4CzUzn54Cp9TQr6a7JIlMZ'],0.387,0.912,2,-9.963,1,0.123,0.00413,0.000501,0.434,0.194,172.009,4,236
2007-01-01,7MYip1Ld7OucgI4j4HtVfD,Kahit Isang Saglit,35,0,['Martin Nievera'],['4LTJwj8UNLy3ApvH7XUiiq'],0.116,0.267,0,-11.978,1,0.0373,0.835,0.0012,0.706,0.0532,73.261,4,269
1965-01-01,6mhP9Hgc8NLPb0CV9EXdXd,Do-Re-Mi - Reprise,34,0,"['Julie Andrews', 'Bill Lee', 'Charmian Carr', 'Heather Menzies', 'Nicholas Hammond', 'Duane Chase', 'Angela Cartwright', 'Debbie Turner', 'Kym Karath']","['5RdqZVi36tpDPYNPw8jJbO', '1Vb1cXNxIUyb3Geb9cvSvL', '0mvTBNG2hAuAEzUVgTYpQ2', '54dXJA9AzCTXZ8gmX0nX6T', '0JSadiWcHiwpHQhq8DhXJl', '0QWBkbHktK9RQYaMSZnZ01', '5wPIr3J58uJUeU9Xu2mOuc', '4HiH23Ui1OvUZfRp5YBQxs', '2RqZ8Pqz6WmjR3VmQF9dgA']",0.368,0.278,0,-10.042,0,0.0328,0.875,0.0,0.437,0.622,144.62,4,61
2015-10-02,16bHRxM89ue0TiCKARYbRp,Sorry Not Sorry,63,1,['Bryson Tiller'],['2EMAnMvWE2eb56ToJVfCWs'],0.681,0.608,1,-6.093,1,0.207,0.0477,0.0,0.225,0.262,97.934,4,201
1992-05-14,0toHupbiqpqTIYiD95SUqJ,Florita Del Alma,53,0,"['Chalino Sanchez', 'Los Amables Del Norte']","['7u9m43vPVTERaALXXOzrRq', '7r1Ecc2TAxhyLeGac53N6K']",0.457,0.566,2,-7.122,1,0.101,0.645,7.57e-06,0.101,0.74,182.99,3,175
2004-01-01,2leSVt6ZQLTGJJsJtcVKkz,Tesseris - original,41,0,['Giorgos Mazonakis'],['1gyBRbQACz4JJX2HRROigK'],0.777,0.623,8,-4.361,0,0.0421,0.244,0.0,0.118,0.39,123.923,4,254
2017-05-07,6KkQkdBdxXOjlOH5Kla7k5,เรื่องดีๆ,35,0,['Tilly Birds'],['4esoPgrgPKbWa6gwU8EGmH'],0.344,0.432,0,-7.317,1,0.0288,0.882,0.00502,0.0836,0.105,169.935,4,265
1995-01-01,05s0162JhYc99g3TDQv877,Kapitel 12 - Mikosch kehrt zurück (Folge 022),33,0,['Bibi und Tina'],['2x8vG4f0HYXzMEo3xNsoiI'],0.738,0.448,10,-16.338,0,0.953,0.67,0.0,0.616,0.484,87.559,1,92
1957-01-01,0WtnBxbLRv3qXWHl0OVfLX,African Lullaby,4,0,['Eartha Kitt'],['1AwO9pWEBSBoWdEZu28XDC'],0.362,0.0722,6,-22.426,0,0.0352,0.924,0.00739,0.109,0.317,101.435,4,174
1986-01-01,6DrVvZO06uQcRXSQsvEWaz,Kylling og Bamse Møder En Lille And,16,0,['Bamse & Kylling'],['140UBwGOksoVxgHfOLMiqS'],0.581,0.248,0,-17.862,1,0.959,0.124,0.0,0.289,0.778,76.909,1,890
2011-09-26,1owKRqLAH29T0nu50QMffN,Plus rien ne m'étonne,44,0,['Orelsan'],['4FpJcNgOvIpSBeJgRg3OfN'],0.766,0.832,1,-5.003,1,0.292,0.00221,0.0,0.111,0.644,148.638,4,219
1941-12-31,4u9Db53IdkSFKKZOm5XZdn,Sach Kaho Re More Raja Re,0,0,['Iqbal Bibi'],['4OnFEseLSS5cAapLorGZaC'],0.552,0.115,9,-12.067,1,0.313,0.996,0.839,0.124,0.802,83.336,5,188
2001-01-01,4iZXXVJxp9H5wa3PcXEwxr,Massey Ferguson,32,0,['Tommy & Tigeren Band'],['3HgPRR153MABFtr8TBCpt0'],0.462,0.82,7,-6.882,1,0.0465,0.0388,2.58e-05,0.365,0.493,152.123,4,238
1989-01-01,1fS914puoxfA2sdZZ0us6p,Yksin Oon Mä Vain (All Alone Am I),10,0,['Topi Sorsakoski & Agents'],['3pcfIpTAeW7gE231DLRiiY'],0.536,0.254,0,-13.98,1,0.0305,0.871,5.47e-06,0.2,0.288,77.198,4,150
1996-07-14,0seHKl9cX6sRrgO5Ql28b4,Seni Yerler,56,0,['Sezen Aksu'],['64d1rUxfizSAOE9UbMnUZd'],0.752,0.813,8,-6.787,0,0.103,0.0315,2.46e-06,0.0858,0.761,119.034,4,250
1944-12-01,1qVNBhkNTRoOFhH9PRlxny,Jhoomta Mausam Mast Mahina - Instrumental,0,0,['Master Ebrahim'],['4C7UikoKpiwbAiGV89FRVh'],0.487,0.446,5,-8.995,1,0.0424,0.982,0.926,0.312,0.709,141.271,4,223
2015-01-01,5Y7CCUdF87MwbmLllXplou,Anvil,58,0,['Lorn'],['1PmVyfIR9KtCxbHWuga8E5'],0.457,0.459,6,-10.83,0,0.0373,0.385,0.877,0.0712,0.0378,99.967,4,212
1975-01-01,6RQvwh0mHUs2CZGU07mfUX,שעור מולדת,33,0,['Kaveret'],['0dGKw8iwOZyLXwkFepnQfd'],0.449,0.261,11,-14.737,1,0.026,0.941,0.041,0.259,0.156,106.603,4,189
1979-01-01,0vDndbci2VWRJkKJFOk5cC,恋の西武新宿線,9,0,['Shogo Hamada'],['46Y4IAsvxi9vMQjqL2wdfy'],0.655,0.536,2,-12.893,1,0.0344,0.0289,3.38e-06,0.0312,0.645,118.057,4,259
2016-12-16,1Ka7Nk39UCxJzXxG8qOpLF,Johtotähti,41,0,['JVG'],['55mdlQp6zN8zdyIYB9DDQj'],0.742,0.741,11,-5.054,0,0.262,0.0913,0.0,0.0905,0.6,93.001,4,163
2016-12-16,1xhqRg4oEEMFdl3IqkCI0M,Saltwater - Kryder Remix Mix Cut,3,0,"['Chicane', 'Moya Brennan', 'Kryder']","['5GxyeQagayzZOg4UwffQlD', '3ZvmmlF8EMEpnnK90jfuJv', '1xfLBmx0n8DQri9HxJsq9O']",0.562,0.932,1,-7.368,1,0.0413,0.0106,0.815,0.363,0.726,125.98,4,46
1975-02-15,0Ys2xrtf36c9EYv5qbBDOy,Anthem,8,0,['Rush'],['2Hkut4rAAyrQxRdof7FVJq'],0.333,0.914,11,-7.104,0,0.0872,0.000641,0.0949,0.264,0.622,139.497,4,267
1929-01-01,7e5B1nPma4iVdt3S1t9Iyw,Hormiguita,0,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],0.638,0.317,5,-8.613,1,0.0754,0.993,0.855,0.129,0.775,124.478,4,160
1968-01-01,4CKrIdRrlzFoDmat5NIKea,Monsieur Dupont,33,0,['Sandie Shaw'],['5uxkcHbgyNbyzq1nyChvCa'],0.575,0.603,3,-8.842,1,0.0463,0.532,0.0,0.15,0.805,63.375,4,174
2016-06-24,5QuH3mD57zf36Dj7qFMaEw,Flink Zijn,44,0,['Brace'],['2eHZ1Vns5972fZNdhnjopG'],0.432,0.295,3,-9.524,1,0.0304,0.869,4.23e-05,0.109,0.289,89.146,4,184
1992-09-01,1OmCryxTNGPKMi0D1CCfhM,Ahora Llora de Pena,7,0,['Los Brothers De Bolivia'],['36U7BkNzSOrZMgLlBcPU1T'],0.535,0.769,2,-5.859,0,0.0528,0.602,0.0,0.61,0.817,85.52,4,180
2009-01-01,4cXRA1wHbs4YwUqdINY1bh,Tak Kan Pernah Ada,54,0,['Geisha'],['3txNoNUfBAHT1ZSGT2R30y'],0.462,0.491,2,-6.451,1,0.0268,0.79,0.0,0.244,0.218,75.002,4,215
1959-04-05,1mJdwApalss3UhNNgbxLxp,Who's Sorry Now,5,0,['Celly Campello'],['1aPJLlO6MUhUBc2swwz9uW'],0.374,0.34,6,-4.957,0,0.0267,0.908,0.000167,0.139,0.268,101.654,3,180
2018-04-06,5u3FdkhdizFMMagxjbS53C,Love It,59,1,['Rels B'],['2IMZYfNi21MGqxopj9fWx8'],0.824,0.467,11,-9.802,1,0.162,0.457,5.22e-05,0.135,0.474,116.01,4,190
1999-10-01,3LO7YSHC1MPOMYFJywdxPz,Hjärter dam,22,0,['Thåström'],['2PBhJmRqee1QAyQU2kBu1H'],0.452,0.208,2,-12.957,1,0.0284,0.919,0.000871,0.111,0.507,160.302,4,251
2009-04-06,0hFgIEjTHKL6W3j3GmLTye,We're Gonna Make It - Mono; 2009 Remaster,0,0,['Cliff Bennett & The Rebel Rousers'],['4SwsfZi8Wl6WyKArywOjmR'],0.404,0.907,7,-4.026,1,0.0507,0.0477,0.133,0.0866,0.88,123.806,4,140
2013-07-31,6n8gWl0tiqrjsrytd24prO,Ailasa Ailasa,39,0,"['Anirudh Ravichander', 'Suchitra']","['4zCH9qm4R2DADamUHMCa6O', '3R0YzDT1gl2mMDLMrgdNjR']",0.529,0.409,7,-7.828,1,0.028,0.898,1.73e-05,0.147,0.486,135.097,3,246
1967-01-01,5GvEIA58wSnNkLgMuyw8Tr,So You Want to Write a Fugue? - For 4 Voices and String Quaret - Remastered,27,0,"['Glenn Gould', 'Juilliard String Quartet', 'Vladimir Golschmann']","['13dkPjqmbcchm8cXjEJQeP', '10viy7E6l3QXaWVz1PuGGP', '3i9zo6m90f9mokNIXqCu0M']",0.442,0.22,0,-16.62,0,0.0878,0.978,5.7e-05,0.22,0.695,167.137,4,307
1964-01-01,67Dyf6sY2oJ6Ea5bIupxw1,Han har öppnat pärleporten,22,0,['Jailbird Singers'],['0OAfhgMLLWuJP1BTOFw1oQ'],0.729,0.575,4,-8.408,1,0.0331,0.897,0.117,0.125,0.879,123.202,4,118
1984-12-01,5Okv5TN7aDjajMLpRnA0Zj,Piero e Cinzia,30,0,['Antonello Venditti'],['3hYLJPJuDyblFKersEaFd6'],0.537,0.428,0,-15.49,1,0.0463,0.602,2.66e-05,0.133,0.219,62.186,4,312
1973-01-01,5my3VDIJLNmVd7VS6sMnLg,Little Maggie,29,0,['Eric Weissberg'],['2dIzGSHkciATTqFH3Xox5g'],0.377,0.727,8,-14.065,1,0.0376,0.154,0.987,0.365,0.98,151.346,4,73
2006-04-08,4pCRP5zNeDHLRh7zmPJOtx,Noppi Noppi,36,0,['Naveen'],['4xbLzGsR7W5QMlLS08BNGt'],0.77,0.865,7,-5.025,1,0.0708,0.053,0.000298,0.497,0.614,99.021,4,270
1994-08-29,6z1Xz89avh1KA7d3Ek7DQP,Half the World Away - Remastered,54,0,['Oasis'],['2DaxqgrOhkeH0fpeiQq2f4'],0.339,0.459,0,-8.652,1,0.0329,0.303,0.0,0.0909,0.22,171.95,3,267
1991-10-16,0pM8t47E6RiW8v3hdZGury,Gotas de Lluvia (Raindrops) - Remasterizado,40,0,['Enrique Guzman'],['4FeDV8T2wgjzYKBamSp7MG'],0.288,0.529,5,-11.425,1,0.0493,0.587,2.5e-06,0.386,0.576,116.025,4,175
2012-12-27,0vZ4ApZz86kSeuz5Qd37ty,Wild And Perfect Day [ASOT 593] - Original Mix,5,0,"['Rank 1', 'Jochen Miller', 'Sarah Bettens']","['1eQe86RbDKRIiGZk08r9YJ', '4I22x3YxEveEfbtVDj54H3', '6O1jZPcvD8uF0g9bgHqaNt']",0.486,0.871,11,-8.096,0,0.038,7.04e-05,6.94e-06,0.38,0.29,130.044,4,111
1994-07-19,31bYfDr3pDxFuYXBu0ydVC,Foi a Primeira Vez,43,0,['Zezé Di Camargo & Luciano'],['4dyYjqmYDjegbB3F2mbvcT'],0.505,0.534,5,-9.456,1,0.0377,0.294,0.0,0.257,0.275,133.009,4,257
2005-01-01,39y0fjvklzdmlLfDecSL6x,Pirma Valanda 25 Minutės,12,0,['Natas'],['7ej0CDyd1yO5Y7KSKqdGPA'],0.53,0.617,4,-8.116,0,0.0299,0.433,6.29e-05,0.135,0.32,149.922,4,163
1940-01-01,5b5bvXQE8FnPwvHBwE6ROp,Hiatabua Plattler,0,0,['Tiroler Landestrachtenverband'],['6RhfGb9FMF8W7U4TWvX1f1'],0.687,0.146,0,-15.225,1,0.851,0.854,0.792,0.0551,0.793,143.507,4,76
1990-10-02,5rmWJr7s2nJkhfmjJnMTXe,Welcome to Dying - Remastered 2007,33,0,['Blind Guardian'],['7jxJ25p0pPjk0MStloN6o6'],0.337,0.965,11,-6.216,0,0.103,3.49e-06,0.596,0.326,0.162,88.123,4,289
2012-09-04,213x4gsFDm04hSqIUkg88w,On Top Of The World,76,0,['Imagine Dragons'],['53XhwfbYqKCa1cC15pYq2q'],0.631,0.924,0,-5.589,1,0.146,0.0841,3.59e-06,0.084,0.755,100.045,4,192
2002-10-11,5OUqrSit1L57HkF4A4eNoP,Silinmeyen Hatıralar,44,0,['Müslüm Gürses'],['4cMwyqmHCwJjRZ3frIVHTr'],0.333,0.659,0,-4.449,1,0.0354,0.694,2.3e-06,0.408,0.389,113.86,4,236
1979-07-05,3GD1H2Zo4I0VEdxtYZQr5z,北方牧歌,24,0,['謝高生 范廣慧'],['7vnXz5BOcVrHasJExPJErE'],0.348,0.414,0,-18.291,0,0.0394,0.64,0.0159,0.0801,0.641,146.218,4,243
1992-09-26,2XveUrvLcsfLz245njvE8V,ニッポンのヒール,17,0,['サザンオールスターズ'],['79nkC8XZ5ohEVU0Xlf5Ael'],0.632,0.865,0,-4.111,1,0.0543,0.027,1.94e-06,0.668,0.875,127.11,4,232
1980-01-01,2u0IrX3Bfb12OEychdgkY0,Gracias Por La Musica - Spanish Version,36,0,['ABBA'],['0LcJLqbBmaGUft1e9Mm8HV'],0.398,0.452,4,-8.651,1,0.0348,0.599,0.0,0.108,0.383,100.297,4,230
1957-01-01,345IZxh1GjKkjpRrNiNKib,"Prelude and Fughetta in D Minor, BWV 899: II. Fughetta",1,0,"['Johann Sebastian Bach', 'Glenn Gould']","['5aIqB5nVVvmFsvSdExz408', '13dkPjqmbcchm8cXjEJQeP']",0.383,0.307,2,-22.359,0,0.0586,0.993,0.887,0.0921,0.468,105.006,3,54
1996-01-01,6VEg22DAHZ3bVoLN0fgOFv,Paint the Town Red,46,0,['The Mahones'],['1aTLhV7R5gUjrR60ubjz6V'],0.534,0.791,7,-6.317,1,0.0347,0.0394,0.0044,0.191,0.895,161.787,4,205
1979-05-22,1TTd7OEXeUlnAENztwxuIJ,Obsessão,25,0,['Clara Nunes'],['6UKz2oYWzE0ZBnciztCown'],0.519,0.829,7,-7.312,1,0.0527,0.227,1.28e-06,0.354,0.736,91.039,4,160
1984-07-27,6T7n9OwUEkuUE1IUW0nOlH,萬水千山總是情,12,0,['汪明荃'],['1ev4Cp6tdX1PImrinbyLIl'],0.656,0.326,1,-12.824,1,0.0308,0.733,0.000361,0.093,0.534,118.928,4,179
